id,tweet_url,created_at,parsed_created_at,user_screen_name,text,tweet_type,coordinates,hashtags,media,urls,favorite_count,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_or_quote_id,retweet_or_quote_screen_name,retweet_or_quote_user_id,source,user_id,user_created_at,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_statuses_count,user_time_zone,user_urls,user_verified
992463705781645312,https://twitter.com/ticdal/status/992463705781645312,Fri May 04 17:59:21 +0000 2018,2018-05-04 17:59:21+00:00,ticdal,@kanyewest We support you Kanye!,reply,,,,,0,kanyewest,991561089291702274,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2233918062,Sat Dec 07 04:12:44 +0000 2013,FALSE,Bishop Bobby Baker & Pastor Tanya Baker @bishopbbaker40 @pastortanyabake,220,322,808,15,"Dallas, TX",THE INCREDIBLE CHURC,5386,Pacific Time (US & Canada),http://www.theincrediblechurch.org,FALSE
992463688237019136,https://twitter.com/denacoinc/status/992463688237019136,Fri May 04 17:59:17 +0000 2018,2018-05-04 17:59:17+00:00,denacoinc,"@kanyewest Chill bruh, u loosing it.",reply,,,,,0,kanyewest,989142253468708864,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1577927839,Mon Jul 08 15:12:40 +0000 2013,FALSE,,5,29,108,0,,Ako Denen,37,,,FALSE
992463655353618432,https://twitter.com/theboyd_/status/992463655353618432,Fri May 04 17:59:09 +0000 2018,2018-05-04 17:59:09+00:00,theboyd_,"@kanyewest's 'Lift Youtself' feels like it's trying to have the same musical impact as 'Ladi Dadi', but ultimately falling flat on its face...",original,,,,,0,kanyewest,,169686021,en,"Salford, England",,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",364461363,Mon Aug 29 20:17:28 +0000 2011,FALSE,TV & News Nerd. YouTube Producer.  Views are my own.,3147,343,557,20,Manchester & The North,Joshua Boyd,2334,Casablanca,http://www.theboyd.co.uk,FALSE
992463624001204229,https://twitter.com/chica22761/status/992463624001204229,Fri May 04 17:59:01 +0000 2018,2018-05-04 17:59:01+00:00,chica22761,@kanyewest 🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣😂🤣 f’in idiot! https://t.co/zrhfU4USNc,quote,,,,https://twitter.com/iamkiyonce/status/991470839760551942,0,kanyewest,,169686021,sv,,FALSE,12853,991470839760551942,iamkiyonce,161863913,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",32255377,Fri Apr 17 02:09:07 +0000 2009,FALSE,,4273,82,257,2,,HATEDONALDTRUMP&CREW,2621,,,FALSE
992463584809570309,https://twitter.com/mirivmestela/status/992463584809570309,Fri May 04 17:58:52 +0000 2018,2018-05-04 17:58:52+00:00,mirivmestela,@kanyewest I want your number so you can post my texts and I can send you Bible verses 😥❤️,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",920803904727629824,Thu Oct 19 00:08:53 +0000 2017,FALSE,wife & mom | M&A❤,844,51,41,0,not witchu,miriam estela,2681,,,FALSE
992463575355740161,https://twitter.com/batel_solo/status/992463575355740161,Fri May 04 17:58:50 +0000 2018,2018-05-04 17:58:50+00:00,batel_solo,"@kanyewest I love u!!!
Wish you will always feel loveed!!!!
💗",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",4593025283,Thu Dec 24 21:05:40 +0000 2015,FALSE,Love life!!!,1268,50,197,0,,Batel solo,24,,,FALSE
992463556397412352,https://twitter.com/Curtis_L_Pitt/status/992463556397412352,Fri May 04 17:58:45 +0000 2018,2018-05-04 17:58:45+00:00,Curtis_L_Pitt,@kanyewest wtf did I just listen to?whoop dee scoop dee poop? C'mon man...,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",448321165,Tue Dec 27 21:39:52 +0000 2011,FALSE,Gotta have a little kink with your class.,5112,276,378,1,,Curtis Pitt,3934,Eastern Time (US & Canada),http://Twitch.tv/54nwts,FALSE
992463542505934848,https://twitter.com/BrrRogers/status/992463542505934848,Fri May 04 17:58:42 +0000 2018,2018-05-04 17:58:42+00:00,BrrRogers,"@kanyewest Wouldna told us if you did.

Needy slavery denier",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",52007985,Mon Jun 29 09:15:07 +0000 2009,FALSE,"Host of food-travel series #foodboozeandtattoos on @Netflix, 

 I tweet for myself and no one else  https://t.co/JwjzBxznhM",5236,1798,782,21,Joburg,Brett Rogers,11187,Berlin,http://www.brettrogers.co.za,FALSE
992463534104592384,https://twitter.com/RealTylerHill/status/992463534104592384,Fri May 04 17:58:40 +0000 2018,2018-05-04 17:58:40+00:00,RealTylerHill,RT @DenimTears: @kanyewest dropped a goat verse on @trvisXX ‘watch’,retweet,,,,,0,,,,en,,,12853,992255589131550725,DenimTears,267729705,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",519110729,Fri Mar 09 02:42:01 +0000 2012,FALSE,From a tribe called check-a-hoe,4756,144,189,2,,Tyler Hill,4933,Arizona,,FALSE
992463439565148160,https://twitter.com/pekisto/status/992463439565148160,Fri May 04 17:58:17 +0000 2018,2018-05-04 17:58:17+00:00,pekisto,@kanyewest Egbon park well. 🙄,reply,,,,,0,kanyewest,992398514603704320,169686021,ht,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3024040511,Sat Feb 07 22:39:53 +0000 2015,FALSE,,186,61,48,0,Utopia,Lamide Awobadejo,1134,,,FALSE
992463431402958848,https://twitter.com/treesaree/status/992463431402958848,Fri May 04 17:58:15 +0000 2018,2018-05-04 17:58:15+00:00,treesaree,"RT @Merry__Can: @kanyewest #KanyeFANS

#RadioStations are dropping #KanyeMusic 

Don't let the #DeepState influence control YOU

#BoycottRa…",retweet,,KanyeFANS RadioStations KanyeMusic DeepState,,,0,,,,en,,,12853,992426080504922115,Merry__Can,1219144500,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",42525672,Tue May 26 00:41:09 +0000 2009,FALSE,SPIRIT COOKING SUCKS SOULS,45640,1141,1287,107,A bucket of losers,Tessa,75571,Atlantic Time (Canada),,FALSE
992463415695228928,https://twitter.com/teamcitybuzz/status/992463415695228928,Fri May 04 17:58:12 +0000 2018,2018-05-04 17:58:12+00:00,teamcitybuzz,@kanyewest @kanyewest I still got luv 4 you ... lets get to the music YE ... DM one of those beats for my comp-,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",119835781,Thu Mar 04 19:54:06 +0000 2010,FALSE,Let's Buzz The City!,1658,1202,1523,2,Phoenix,ExReed,2803,Arizona,http://www.teamcitybuzz.com,FALSE
992463382971219968,https://twitter.com/from_golden/status/992463382971219968,Fri May 04 17:58:04 +0000 2018,2018-05-04 17:58:04+00:00,from_golden,"RT @TheStormRages: @kanyewest speaks a truth that is uncomfortable but needed to be said. 

#BLM has been played by BHO who turned his back…",retweet,,BLM,,,0,,,,en,,,12853,992306721283436546,TheStormRages,4856105655,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",3070205238,Mon Mar 09 20:21:14 +0000 2015,FALSE,"Constitutionally violated by Tyrannical Democrats.🇺🇸🇺🇸🇺🇸
#MAGA #1A #2A #QAnon #KAG #MCGA #Q",11233,1388,1445,0,"California, USA",GoldenStateJake,3793,,,FALSE
992463363417559040,https://twitter.com/laxfreaked/status/992463363417559040,Fri May 04 17:57:59 +0000 2018,2018-05-04 17:57:59+00:00,laxfreaked,@kanyewest Shut yo bitch ass up,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2575497456,Wed Jun 18 21:19:55 +0000 2014,FALSE,,11,9,142,0,,Major Gore,9,,,FALSE
992463338805264385,https://twitter.com/kmthesenseii/status/992463338805264385,Fri May 04 17:57:53 +0000 2018,2018-05-04 17:57:53+00:00,kmthesenseii,RT @ItsTheRealLogic: @kanyewest ICON- Kim K West. Art by me. https://t.co/xXV7TfBcQ9,retweet,,,https://twitter.com/ItsTheRealLogic/status/992399592460189696/photo/1,,0,,,,en,,FALSE,12853,992399592460189696,ItsTheRealLogic,2845691742,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",47530346,Tue Jun 16 03:26:12 +0000 2009,FALSE,A Big Brother | NMALU | IG: @Senseiikm,6371,1015,350,6,Out Jersey Drinking Wawa Juice,Kelvin Michael 🗝,21838,Alaska,http://senseiikm.wixsite.com/blog,FALSE
992463325790441472,https://twitter.com/zsmith1585/status/992463325790441472,Fri May 04 17:57:50 +0000 2018,2018-05-04 17:57:50+00:00,zsmith1585,RT @Dirtyballs500: @kanyewest Alternate video the media isn't showing follow me I follow back https://t.co/n9K3ZWtHfN,retweet,,,https://twitter.com/Dirtyballs500/status/991456854265008129/video/1,,0,,,,en,,FALSE,12853,991456854265008129,Dirtyballs500,907828672895352833,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1390914626,Tue Apr 30 01:53:03 +0000 2013,FALSE,,7227,646,458,0,,ZAINE SMITH,14079,,,FALSE
992463320052416513,https://twitter.com/SayeghJoe/status/992463320052416513,Fri May 04 17:57:49 +0000 2018,2018-05-04 17:57:49+00:00,SayeghJoe,@kanyewest I love you bro,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1112890074,Tue Jan 22 23:26:03 +0000 2013,FALSE,,157,50,113,0,,joe sayegh,395,,,FALSE
992463315275202560,https://twitter.com/tomechiawillis0/status/992463315275202560,Fri May 04 17:57:48 +0000 2018,2018-05-04 17:57:48+00:00,tomechiawillis0,RT @JonnyFsunday: @kanyewest  https://t.co/TcgOAL4NzV,retweet,,,https://twitter.com/JonnyFsunday/status/992403076156928000/photo/1,,0,,,,und,,FALSE,12853,9.92403E+17,JonnyFsunday,369543359,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",704044947700191232,Sun Feb 28 20:46:10 +0000 2016,FALSE,,334,65,476,0,Chiraq,Tomechia Willis,140,,,FALSE
992463311408164865,https://twitter.com/crackbaby254/status/992463311408164865,Fri May 04 17:57:47 +0000 2018,2018-05-04 17:57:47+00:00,crackbaby254,@kanyewest If I could give you a hug right now I would. Keep rocking big man!! Waiting on the album,reply,,,,,1,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",950917417059934213,Wed Jan 10 02:29:14 +0000 2018,FALSE,Here to tell the truth and nothing but the truth so help me God!,355,35,187,0,"Nairobi, Kenya",Panafrican Superman,253,,,FALSE
992463309742866432,https://twitter.com/CalGenius/status/992463309742866432,Fri May 04 17:57:46 +0000 2018,2018-05-04 17:57:46+00:00,CalGenius,"@kanyewest You are going to be President! Don’t quit, don’t stop!",reply,,,,,2,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",2850210845,Wed Oct 29 18:30:53 +0000 2014,FALSE,Time for a change!  I'm ready to give as much love as I get (and that's a lot). Trump lover💚 and Bitcoin hugger🖤,6260,232,603,2,"Los Angeles, CA",PoetiCal,968,Tijuana,,FALSE
992463304307097600,https://twitter.com/ThatOneYoutubur/status/992463304307097600,Fri May 04 17:57:45 +0000 2018,2018-05-04 17:57:45+00:00,ThatOneYoutubur,@kanyewest fuck off,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",808573153081511936,Tue Dec 13 07:23:57 +0000 2016,FALSE,"Things that you are deeply passionate about, which require significant amounts of personal growth, very often find ways of leading to success.  The smith plays",550,35,216,0,Poopsville,KillMeNow,458,,https://m.youtube.com/channel/UCAAX7Eggx44uIyFfrpFoGXA,FALSE
992463276326969344,https://twitter.com/kmthesenseii/status/992463276326969344,Fri May 04 17:57:38 +0000 2018,2018-05-04 17:57:38+00:00,kmthesenseii,RT @ItsTheRealLogic: @kanyewest Made u art https://t.co/vRM3ZKKYn4,retweet,,,https://twitter.com/ItsTheRealLogic/status/992398604802211840/photo/1,,0,,,,en,,FALSE,12853,992398604802211840,ItsTheRealLogic,2845691742,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",47530346,Tue Jun 16 03:26:12 +0000 2009,FALSE,A Big Brother | NMALU | IG: @Senseiikm,6371,1015,350,6,Out Jersey Drinking Wawa Juice,Kelvin Michael 🗝,21838,Alaska,http://senseiikm.wixsite.com/blog,FALSE
992463257716838401,https://twitter.com/1CGII/status/992463257716838401,Fri May 04 17:57:34 +0000 2018,2018-05-04 17:57:34+00:00,1CGII,"@kanyewest Inspired by many, fueled by greatness 🙏🏼 #CG2uesdays #CG2Week #GrindFamilyGG #NBAGLeague https://t.co/qtUZNX8gDj",reply,,CG2uesdays CG2Week GrindFamilyGG NBAGLeague,https://twitter.com/1CGII/status/992463257716838401/video/1,,5,kanyewest,992398514603704320,169686021,en,,TRUE,12853,,,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",251228619,Sat Feb 12 18:16:35 +0000 2011,FALSE,22 & Blessed @nbagleague \ future @southbaylakers #Humble13 #KingSpace👑 #CG2uesdays #GrindFamilyGG,4048,4164,295,11,Hyperbolic Time Chamber,Chris Gaylord Jr. ⚡️,21399,Central Time (US & Canada),https://www.youtube.com/channel/UCql69tcqNnPvgQ443AkEWtQ,FALSE
992463239278743552,https://twitter.com/KelleeKelleeKel/status/992463239278743552,Fri May 04 17:57:29 +0000 2018,2018-05-04 17:57:29+00:00,KelleeKelleeKel,@kanyewest is awake as fuck. He is using his platform to address how enslaved we are to society. Go Kanye !! &lt;3,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",992461943758839808,Fri May 04 17:52:21 +0000 2018,FALSE,,3,0,1,0,,Kellee Ramsey,1,,,FALSE
992463237844058112,https://twitter.com/seanlubin/status/992463237844058112,Fri May 04 17:57:29 +0000 2018,2018-05-04 17:57:29+00:00,seanlubin,"@kanyewest damn, you must have super senses",reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",569788029,Thu May 03 05:22:28 +0000 2012,FALSE,avant-progressive comedy in opposition,1560,95,95,1,,Sean Lubin,196,Pacific Time (US & Canada),http://soundcloud.com/seanlubin,FALSE
992463226968334336,https://twitter.com/Merry__Can/status/992463226968334336,Fri May 04 17:57:27 +0000 2018,2018-05-04 17:57:27+00:00,Merry__Can,"RT @Merry__Can: @kanyewest #KanyeFANS

#RadioStations are dropping #KanyeMusic 

Don't let the #DeepState influence control YOU

#BoycottRa…",retweet,,KanyeFANS RadioStations KanyeMusic DeepState,,,0,,,,en,,,12853,992426080504922115,Merry__Can,1219144500,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1219144500,Mon Feb 25 16:01:33 +0000 2013,FALSE,#Patriot #Deplorable ~ There wouldn't be #1stAmendment w/out #2ndAmendment ~ μολὼν λαβέ ~ #MAGA #PresidentTrump #KAG2020 🇺🇸,130,45985,46388,345,WHO MURDERED #SethRich,MerryCan  🇺🇸,144891,,,FALSE
992463220316233728,https://twitter.com/Martinnhle/status/992463220316233728,Fri May 04 17:57:25 +0000 2018,2018-05-04 17:57:25+00:00,Martinnhle,@kanyewest For love in its little corner is far power than hate in big quantity,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",980612388436303873,Mon Apr 02 01:06:27 +0000 2018,TRUE,,315,3,46,0,,Martin Ndlovu,32,,,FALSE
992463195003645952,https://twitter.com/jackandbaxter/status/992463195003645952,Fri May 04 17:57:19 +0000 2018,2018-05-04 17:57:19+00:00,jackandbaxter,@kanyewest @TMZ https://t.co/RFenUC8ENY,quote,,,,https://twitter.com/ThomasSowell/status/992372925713076224,0,kanyewest,,169686021,und,,FALSE,12853,992372925713076224,ThomasSowell,57338175,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",394160498,Wed Oct 19 17:18:56 +0000 2011,FALSE,,38634,1021,1105,10,,Laura G,24999,Quito,,FALSE
992463172639625216,https://twitter.com/larsbrrr/status/992463172639625216,Fri May 04 17:57:14 +0000 2018,2018-05-04 17:57:14+00:00,larsbrrr,@kanyewest rn https://t.co/z0TwGuk3OU,original,,,https://twitter.com/larsbrrr/status/992463172639625216/photo/1,,0,kanyewest,,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",937035107256492034,Sat Dec 02 19:05:53 +0000 2017,FALSE,@respempire @teamnemeria ~rip @imlaar @imlarss @larsralars,2987,266,244,1,Italy/Sweden,lars,5711,Pacific Time (US & Canada),https://www.youtube.com/user/Spiky7796,FALSE
992463169284116481,https://twitter.com/tatum1110/status/992463169284116481,Fri May 04 17:57:13 +0000 2018,2018-05-04 17:57:13+00:00,tatum1110,@kanyewest Stop playing VICTIM https://t.co/LgepZIKWuz,reply,,,https://twitter.com/tatum1110/status/992463169284116481/photo/1,,0,kanyewest,992398514603704320,169686021,en,,FALSE,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",992456402152062976,Fri May 04 17:30:20 +0000 2018,TRUE,,0,0,0,0,,Tatum1110,1,,,FALSE
992463168571142144,https://twitter.com/SarahDeLaMer/status/992463168571142144,Fri May 04 17:57:13 +0000 2018,2018-05-04 17:57:13+00:00,SarahDeLaMer,@kanyewest Tesla Planes...,reply,,,,,0,kanyewest,992404023197224960,169686021,es,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",20385716,Sun Feb 08 19:18:58 +0000 2009,FALSE,Psychic Sarah. Mermaid ~  https://t.co/TYkUx7tj31 Star Signs  https://t.co/iPC3mGPPMH Dear Sarah  https://t.co/POmmWqofN4,751,4609,5002,169,In Your Heart,Mermaid Magic,37018,Pacific Time (US & Canada),http://www.sarahdelamer.com,FALSE
992463145884110849,https://twitter.com/JCParodi_718/status/992463145884110849,Fri May 04 17:57:07 +0000 2018,2018-05-04 17:57:07+00:00,JCParodi_718,@kanyewest NOT from me.   not anymore.  Buh Felicia.,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",779888516629204992,Sun Sep 25 03:41:26 +0000 2016,FALSE,"Latin/American  Democrat with Husband, Four Cats + Chinchilla. Living in Williamsburg, Brooklyn... #Resist #StillWithHer #ImWithJoy",18845,828,1559,0,"Brooklyn, NY",John Parodi,7252,,,FALSE
992463143703138304,https://twitter.com/lordmarcvs/status/992463143703138304,Fri May 04 17:57:07 +0000 2018,2018-05-04 17:57:07+00:00,lordmarcvs,@kanyewest https://t.co/eVeQBMpt5r,quote,,,,https://twitter.com/currensy_spitta/status/992427054816747521,0,kanyewest,,169686021,und,,FALSE,12853,992427054816747521,CurrenSy_Spitta,20851642,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",126197645,Thu Mar 25 03:27:56 +0000 2010,FALSE,I Was Born With A Vision . . .,4291,339,555,2,"St Louis, MO",Ⓜ️,8178,Mountain Time (US & Canada),,FALSE
992463074518011904,https://twitter.com/VeePanache/status/992463074518011904,Fri May 04 17:56:50 +0000 2018,2018-05-04 17:56:50+00:00,VeePanache,@kanyewest What do you think of @elonmusk ? Is he a “God”?,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",703154167729123328,Fri Feb 26 09:46:32 +0000 2016,FALSE,"I talk more about Stock Market, Internet Businesses, Blockchain Technologies, Poetry, Automobiles and Spirituality. Let’s build a great future, together.",3027,211,1334,6,"नई दिल्ली, भारत",The Vee Panaché,777,,,FALSE
992463056495173632,https://twitter.com/DerekTyler13/status/992463056495173632,Fri May 04 17:56:46 +0000 2018,2018-05-04 17:56:46+00:00,DerekTyler13,"@kanyewest “It go my way, chi way, this way or the high way”",original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3302020195,Fri Jul 31 01:58:22 +0000 2015,FALSE,"Home of AwkwardMonkeyGames on YouTube and Beam. Partnered with @Fullscreen Food lover, and aspiring producer!! 🔥❤️🐒",1887,124,403,0,"Massachusetts, USA",Derek Tyler 🐒,1900,,,FALSE
992463053152243712,https://twitter.com/silverstkev/status/992463053152243712,Fri May 04 17:56:45 +0000 2018,2018-05-04 17:56:45+00:00,silverstkev,RT @sweetatertot2: @kanyewest Kanye; The Democratic Party is the party of slavery &amp; kkk. That has not changed. Now they operate on stealth.…,retweet,,,,,0,,,,en,,,12853,991014932396302338,sweetatertot2,762389795037294592,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",938183922772529153,Tue Dec 05 23:10:52 +0000 2017,FALSE,"Christian, blessed beyond what I deserve or have earned. God, family, country.",849,75,96,0,"Ohio, USA",KTS,2752,,,FALSE
992463052162420737,https://twitter.com/Mert_Teunissen/status/992463052162420737,Fri May 04 17:56:45 +0000 2018,2018-05-04 17:56:45+00:00,Mert_Teunissen,@kanyewest for president!!!,original,,,,,0,kanyewest,,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",218296450,Sun Nov 21 23:31:05 +0000 2010,FALSE,ik ben youtuber die 1x perjaar uploade,295,424,540,6,varsseveld,Merttos,18654,Amsterdam,https://www.youtube.com/channel/UC5snTnhXVwObUm2mFkYtFtg,FALSE
992463050467954688,https://twitter.com/LyndaG1963/status/992463050467954688,Fri May 04 17:56:44 +0000 2018,2018-05-04 17:56:44+00:00,LyndaG1963,"RT @love4All_7: @kanyewest @RealCandaceO  As a black community all we've been taught is how to hate each other, so when a brother like @kan…",retweet,,,,,0,,,,en,,,12853,992069394665795584,love4All_7,952950370438758402,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",478157435,Sun Jan 29 23:57:26 +0000 2012,FALSE,#Trump,321078,21374,16046,383,,KGB Agent Lynda 😎,354554,,,FALSE
992463044033773573,https://twitter.com/VNemutshenzheni/status/992463044033773573,Fri May 04 17:56:43 +0000 2018,2018-05-04 17:56:43+00:00,VNemutshenzheni,"@kanyewest Yeh da love is still https://t.co/cwp1hkPINj very talented https://t.co/hpxwrcpnIZ inspiration for many of us 
 black man.",reply,,,,http://der.you http://man.an,0,kanyewest,992398514603704320,169686021,en,,FALSE,12853,,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",900729775018434560,Thu Aug 24 14:41:27 +0000 2017,FALSE,Entertainment,1077,211,371,0,"Centurion, South Africa",VN Nemutshenzheni,569,,,FALSE
992463039709364224,https://twitter.com/wickerpplking/status/992463039709364224,Fri May 04 17:56:42 +0000 2018,2018-05-04 17:56:42+00:00,wickerpplking,@kanyewest electric don't mean shit if the electricity is generated by coal. the *source* matters.,reply,,,,,0,kanyewest,992404023197224960,169686021,en,,,12853,,,,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",60866072,Tue Jul 28 10:09:44 +0000 2009,FALSE,King of the Wicker People,7309,55,143,5,,KNG of the WCKR PPL,6059,Pacific Time (US & Canada),,FALSE
992463031236952064,https://twitter.com/sweetleslie73/status/992463031236952064,Fri May 04 17:56:40 +0000 2018,2018-05-04 17:56:40+00:00,sweetleslie73,@kanyewest Love you Kanye!! 💗💗God bless you always!! 🙌🏾🙌🏾💕💕💕💕,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",199114947,Wed Oct 06 02:08:08 +0000 2010,FALSE,,1233,93,82,0,"Miami, Florida",stephanie,268,Eastern Time (US & Canada),,FALSE
992462997468594176,https://twitter.com/hnurumend/status/992462997468594176,Fri May 04 17:56:32 +0000 2018,2018-05-04 17:56:32+00:00,hnurumend,@kanyewest  https://t.co/fZKJ6BhwNF,reply,,,https://twitter.com/hnurumend/status/992462997468594176/photo/1,,0,kanyewest,992398514603704320,169686021,und,,FALSE,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1416563563,Thu May 09 22:05:04 +0000 2013,FALSE,,11,17,41,0,"Los Angeles, CA",Hanna,122,,,FALSE
992462933467762688,https://twitter.com/Pat412724/status/992462933467762688,Fri May 04 17:56:17 +0000 2018,2018-05-04 17:56:17+00:00,Pat412724,@kanyewest I still love you bro. I don't always understand you but I still got love for you,reply,,,,,0,kanyewest,992398514603704320,169686021,en,,,12853,,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",924730404178931713,Sun Oct 29 20:11:23 +0000 2017,FALSE,,188,61,309,1,"Pittsburgh,PA",Pittsburgh Pat 412,76,,,FALSE
992462921497268224,https://twitter.com/Mr_Grisley/status/992462921497268224,Fri May 04 17:56:14 +0000 2018,2018-05-04 17:56:14+00:00,Mr_Grisley,"@kanyewest I don’t know why so many people are outraged by what @kanyewest said on TMZ. 
He is a rapper/artist that has made a living speaking metaphorically. Some of the same people that loved his music a few weeks ago, can’t seem to understand that he was speaking metaphorically on TMZ.",reply,,,,,0,kanyewest,991466129821392896,169686021,en,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",983401451232878592,Mon Apr 09 17:49:11 +0000 2018,FALSE,,123,4,45,0,,Grisley,18,,,FALSE
992462903449214976,https://twitter.com/Light_Warrior44/status/992462903449214976,Fri May 04 17:56:09 +0000 2018,2018-05-04 17:56:09+00:00,Light_Warrior44,@kanyewest #ReleaseTheTechnology #FullDisclosureNow,reply,,ReleaseTheTechnology FullDisclosureNow,,,0,kanyewest,992404023197224960,169686021,und,,,12853,,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",629699026,Sat Jul 07 22:30:51 +0000 2012,FALSE,"There is evil in this world, but Light will always conquer darkness. Patriot. Truth seeker. Free thinker.  Bots and evil fear me. #ItsGonnaBeBiblical",2291,464,1014,1,Light is everywhere,Light Warrior,894,,,FALSE
